data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Được tặng 2 cục bin. Với giá tiền này mua về sử dụng tạm cũng được,,,,,,,Positive,,,,
không vào được youtube và ch play để lỗi suốt,,,,,,,,,,Negative,
Màu sắc: đỏ hàng nguyên hộp đủ pin sạc kèm bao da quá chuẩn cho 5sao,,,,,,,,,,Positive,
"Color: đen-l hơi mỏng, thoáng mát và mềm mịn. Không biết bền không, nhưng cũng ổn.",,,,,,,,,,,Neutral
"hình ảnh chỉ mang tính chất nhận xu, sản phẩm tốt lắm ạ, giao hàng nha h chóng nói chung là tốt",,,,,,,,,Positive,,
"Màu sắc: đen 
Phân loại: nguyên seal hàng chuẩn, uy tín",,,,,,Positive,,,,Positive,
"Nhóm màu: đen đã nhận hàng giao hàng thiệt nhanh, mua hàng siêu dể dàng, tiện lắm.",,,,,,,,,Positive,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: đẹp 
Chất lượng sản phẩm: tốt",,,,,,,,,,Positive,
"Đúng với mô tả: đúng, đẹp nha 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: đẹp, sang giao hàng rất nhanh luôn, vì mua bên fpt ngta sẽ giao chi nhánh gần nhất cho mình, mua qua sàn nên rẻ hơn ngoài ch 1tr, nhân viên giao nhiệt tình, điện thoại đẹp, sang, được tặng ốp, củ sạc và dây sạc, được xé bọc bao bì bên ngoài, dung lượng cao và rất mượt, mua tặng mẹ rất thích, mọi người nên thử trải nghiệm 🥰",,,Positive,,Positive,,Positive,,Positive,,
Hơn mình tưởng tượng hàng đẹp chất lượng cho 5 sao,,,,,Positive,,,,,,
Hàng chính hãng. Cửa hàng bọc khá kỹ. Lần đầu mua nên hơi rén. Sử dụng tốt mượt. Với mình vậy là quá ổn. Cần con máy sử dụng tốt bền ổn định thôi,,,Positive,,,Positive,,,,,
"đặt màu đỏ, giao một cái màu hồng xước còn vỡ màn hình tùm lum. nhắn tin cho cửa hàng thì cửa hàng trả lời gọn lỏn trả hàng di. không một câu xin lỗi. mất thời gian quá😩🥲",,,,Negative,,,,Negative,Negative,,
Chưa kiểm tra kĩ nhưng mở màn hình tối. Để lắp sim vào sử dụng mới biết,,,,Negative,,,,,,,
"Quá bất ngờ, máy đẹp lắm cửa hàng ơi, sử dụng qua các chức năng hoạt động rất tốt và ổn định, màu sắc đẹp, màn hình cảm ứng lướt êm ái, giá cả vừa tầm hợp lý, mình rất hài lòng vừa ý khi nhận được sản phẩm ,đúng như cửa hàng mô tả, cảm ơn cửa hàng nhé,",,,,Positive,Positive,,Positive,,,Positive,
Màn hình lớn. Sạc nhanh. Camera quay chụp không đẹp. Phù hợp cho phụ huynh sử dụng.,Positive,Negative,,Positive,,,,,,,
"Phiên bản: 2022 snap680 variation3: ram 6/128gb đả sài thử 3 tuần rồi ,máy mới tốt đáng mua",,,,,,,,,,Positive,
"Màu sắc: trắng bộ nhớ: ram 8g/128g sản phẩm nhận được rất tốt giống như hình ảnh quảng cáo của cửa hàng, lần sau sẽ quay lại mua ủng hộ cửa hàng",,,,,,,,,,Positive,
"sau 1 ngày test thử thì mình thấy độ cảm ứng của sản phẩm không tốt lắm, máy dễ lag đơ. mọi người nên cân nhắc khi mua ạ",,,Negative,,,,,,,,
"Điện thoại sử dụng ổn, rẻ hơn ngoài tiệm, pin sạc 1 ngày 1 lần, phù hợp với giá tiền",Neutral,,,,,,Positive,,,,
Sản phẩm nhỏ gọn mỗi tội nhanh hết pin quá ạ. Pin sử dụng lâu hơn một chút nữa thì tốt ạ.,Negative,,,,,,,,,,
Màn hình lắt quá phải tắc màn hình rồi mở lại mới ổn định chắc đi thay màn hình mới sài được,,,,Negative,,,,,,,
"lỗi nhưng cửa hàng từ chối đổi trả đúng máy không có. máy mình mua về bị lỗi camera, chụp ảnh bị một vệt mờ. mình yêu cầu đổi trả trong 7 ngày đầu thì cửa hàng cứ hẹn lần hẹn lữa, bắt làm đủ thứ thủ tục để câu giờ cho qua hạn đổi trả. quá thất vọng với cách làm việc của cửa hàng.",,Negative,,,,,,Negative,,,
sản phẩm: sản phẩm không như mô tả,,,,,,,,,,Negative,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng 
Tính năng nổi bật: sử dụng giao hàng nhanh mẫu mã đẹp mắt điện thoại iphone 16 dung lượng nhiều chụp hình được nhiều đẹp sắc nét",,Positive,,,Positive,,,,Positive,,
"điện thoại hết pin nhanh, mess với zalo phiên bản cũ quá không gọi được tải lại phiên bản mới thì máy không cho phép",Negative,,,,,,,,,,
"Nhóm màu: màu đen đậm 
Dung lượng lưu trữ: 64gb sản phẩm tốt hơn mong đợi, chạy mượt.",,,Positive,,,,,,,,
"kém gian dối hàng giao bể màn hình, đóng gói cẩu thả,",,,,,,Negative,,,Negative,,
Loa hư kính bể điện thoại bị liệt,,,Negative,Negative,,,,,,Negative,
"Nhóm màu: đen chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, dung lượng lưu trữ rộng rãi 128gb,",,,,,,,,,,,Neutral
"Màu sắc: xanh đậm 
Dung lượng lưu trữ: 128gb máy đẹp tốt nhé mọi người bọc kĩ phiếu bảo hành đầy đủ . Ưng nhé mọi người",,,,,Positive,Positive,,Positive,,,
"Nhóm màu: đen tuyền dung lượng: 4gb/64gb tuyệt vời cho sử dụng hàng ngày,",,,,,,,,,,Positive,
Hiệu năng thỉnh thoảng giật nhẹ. Không mượt như mong đợi. Hiệu năng không ổn định. Đang sử dụng bình thường thì máy bị khựng lại vài giây. Pin sử dụng khá nhanh hết,Negative,,Negative,,,,,,,,
Mình mua màu đỏ cửa hàng giao màu xanh mình có nhắn lại cửa hàng nói kiểm tra ròi xong im luôn không thấy trả lời gì hết 😕 cũng hơi buồn nhưng có được tặng kèm củ sạc với dây đóng gói tạm,,,,,,Neutral,,Negative,,,
Dễ hỏng sai màu sắc chơi game giật lag máy tự động tắt nguồn liên tục. Mang đi bảo hành thì bảo lỗi người sử dụng. Tiền mất tật mang,,,Negative,Negative,,,Negative,Negative,,,
"color: đen-2xl dễ phối đồ và linh hoạt, thời trang hàn quốc đang thịnh hành, thiết kế phong cách và xu hướng, tuyệt vời cho phong cách đường phố,",,,,,,,,,,,Neutral
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb lần đầu đặt mua điện thoại online. Tgian giao hàng hơi lâu. Đóng gói cẩn thận. Hàng nhận về nguyên seal, có tem lazada",,,,,,Positive,,,Negative,,
"Hiệu năng ram đầy đơ máy, camera macro gần tối. Ship sai món, dịch vụ đòi giấy tờ cũ.",,Negative,Negative,,,,,Negative,Negative,,
"Máy nhanh hết pin,lag cửa hàng lừa đảo",Negative,,,,,,,,,,
Chất lượng sản phẩm: được một ngày thì chết máy,,,,,,,,,,Negative,
camera chụp thiếu sáng mờ nhòe. pin hao nhanh chỉ 4 tiếng. ship chậm hơn dự kiến 1 tuần.,Negative,Negative,,,,,,,Negative,,
"Đóng gói sản phẩm bao gồm hộp, sách hướng dẫn và cáp sạc.",Neutral,,,,,Neutral,,,,,
"Chất lượng sản phẩm: tốt
Giao hàng nhanh , sản phẩm giống như mô tả , giá cả hợp lý , đáng mua .",,,,,,,Positive,,Positive,,
Nhóm màu: xanh đã nhận hàng . Cửa hàng giao hàng nhanh. Sản phẩm chính hãng. Hài lòng,,,,,,,,,Positive,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb 🔋 
Thời lượng pin: tốt ⚡ 
Hiệu suất: tốt 📸 
Chất lượng camera: ổn",Positive,Positive,Positive,,,,,,,,
"Pin chai nhanh, sạc chậm. Máy thường xuyên bị đơ khi đa nhiệm. Camera quay video bị giật, chống rung vô dụng.",Negative,Negative,Negative,,,,,,,,
Thiết kế và màu sắc của máy giống hệt với hình ảnh quảng cáo.,,,,,Neutral,,,,,,
cũng tạm được theo giá tiền,,,,,,,Neutral,,,,
Đóng gói chuẩn chỉ. Còn nguyêan seal. Ngày kích hoạt bảo hành là ngày đặt hàng,,,,,,Positive,,Positive,,,
"Nhóm màu: ultramarine 
Dung lượng lưu trữ: 128gb hàng chính hảng giao nhanh. Nhân viên giao hàng có bước xác nhận người nhận trước khi giao hàng. Rất hài lòng",,,,,,,,,Positive,,
Sau 1 tuần sử dụng pin báo không chuẩn pin còn hơn 20% đã sập nguồn rồi mới cắm sạc pin đã lên gần 30% ảo vãi còn lại chưa thấy vẫn đề gì ...,Negative,,,,,,,,,,
Nhóm màu: đen mìh đã dùnng một thời gian giờ mới quay lại đánh giá sản phẩm. Này sử dụng ổn như mô tả rất tốt,,,,,,,,,,Positive,
"Chất lượng dở. Hình ảnh quảng cáo ảo. Pin yếu. Máy đơ liên tục, phải khởi động lại. Pin hao vù vù. Đóng gói không chắc chắn, móp góc. Chăm sóc khách hàng thái độ khó chịu",Negative,,Negative,,Negative,Negative,,Negative,,,
"Dung lượng lưu trữ: samsung galaxy m21 
Nhóm màu: xanh dương rất tệ",,,,,,,,,,Negative,
"Giao hàng nhanh lẹ , đóng gói cẩn thận rất hài lòng với sản phẩm đã nhận được sẽ ủng hộ cửa hàng nếu có nhu cầu , chấm cửa hàng 5 sao .",,,,,,Positive,,,Positive,,
"Tôi rất hài lòng ,điện thoại tốt hơn sự mong đợi , cho cửa hàng 5sao , sẽ giới thiệu cửa hàng cho bạn bè ủng hộ .cảm ơn cửa hàng nhé.",,,,,,,,,,Positive,
"Tính năng nổi bật: loa 
Đúng với mô tả: ổn",,,,,,,,,,Neutral,
Có cách nào để kiểm tra lịch sử các bản cập nhật phần mềm đã cài đặt không?,,,,,,,,,,Neutral,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb hàng đẹp, seal đầy đủ mà rẻ hơn ra cửa hàng mua hơn cả triệu. Áp được voucher 1tr5 quá ngon",,,,,Positive,,Positive,,,,
"Nhóm màu: màu ngẫu nhiên sản phẩm: không có gì để chê , cảm ơn cửa hàng",,,,,,,,,,Positive,
Không xử lý nổi game nhẹ. Lag khi mở youtube. Máy nóng khi xem video. Chơi game bị giật liên tục. Pin nhanh hết. Chăm sóc khách hàng không giải quyết,Negative,,Negative,,,,,Negative,,,
"Tính năng nổi bật: tốt 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Hình ảnh sắc nét, mượt.vừa xem vừa xạc mà không thấy nóng máy.quá tốt khi chưa đến 2củ.nhỏ nhẹ,dễ cầm nắm .hy vọng không bị lỗi vặt",,Positive,Positive,,Positive,,Positive,,,,
"giới thiệu là 2 sim nhưng khi nhận là bản 1 sim hàn,thêm nữa bị mất luôn vân tay.đổi trả phiền toái nên bóp bụng mà sử dụng tạm",,,,,,,,Negative,,,
"Camera không có chống rung. Video bị rung lắc mạnh. Chống rung kém. Quay video ngoài đường rung bần bật, không xem nổi. Đóng hàng hơi ọp ẹp",,Negative,,,,Negative,,,,,
"Thất vọng không đúng giá tiền chất lượng như hàng chợ,",,,,,,,Negative,,,,
"Mình chưa sử dụng đến dịch vụ bảo hành nên chưa rõ, về chăm sóc khách hàng thì mình sẽ đánh giá sau.",,,,,,,,Neutral,,,
điện thoại lõ cẹc nhất mà tao từng thấy bấm được 2 cái thì đơ đm cửa hàng chó đẻ lừa đảo,,,,,,,,,,Negative,
máy xài cũng tốt mà pin sạc 3 tiếng không đầy được . thân máy bị hở,Negative,,,,Negative,,,,,Positive,
"Nhóm màu: cáp type c samsung: tặng cửa hàng 5 sao cho nbh uy tín , sản phẩm nhận được khá tốt nên mình rất thích..",,,,,,,,,,Positive,
"Đúng với mô tả: điện thoại đúng như mẫu 
Tính năng nổi bật: pin mạnh 
Chất lượng sản phẩm: đang sử dụng tốt",Positive,,,,,,,,,,
"Hiệu năng xài không được tốt , chơi game chút xíu mà lag quá trời.",,,Negative,,,,,,,,
"hình ảnh và video mang tính chất nhận xu. máy đẹp, hàng chính hãng mã vna, cầm nhẹ tay, sử dụng 1 thời gian nữa thì mới rõ hiệu năng và pin thế nào. hiện tại thì 10 điểm",Neutral,,Neutral,,Positive,,,,,,
cắm sạc yếu thì mất 1 ngày mà chưa đẩy đủ pin được....,Negative,,,,,,,,,,
"Sản phẩm sử dụng tốt ,màn hình sáng ,cấu hình cao ,pin xem youtube rất lâu ,chụp hình đẹp và cảm ứng rất mượt",Positive,Positive,Positive,,,,,,,,
Thiết kế bên ngoài của máy không có sự khác biệt so với các hình ảnh trên trang bán hàng.,,,,,Neutral,,,,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: đúng ngoại hình đẹp, màn ám nhẹ như hình cửa hàng đăng, nhưng cửa hàng cho ốp sài không đúng máy, máy không còn áp suất, chắc cửa hàng thay vỏ rồi. Để sử dụng thời gian xem sao.",,,,Negative,Positive,,,,,,
Kích thước và trọng lượng của máy đúng với thông tin nhà sản xuất đưa ra.,,,,,Neutral,,,,,,
Tecno spark 40 pro ngoại hình đẹp và chắc chắn. Điện thoại giá rẻ nhưng rất mượt. Màn hình đẹp và sắc nét. Giao hàng nhanh chóng,,,Positive,,Positive,,Positive,,Positive,,
Điện thoại mua về bị hư phím nguồn cách mà cô đơn hoàng sơn cho ra đời bức ảnh khiến các chị em náo loạn ngày 20/10 vừa rồi :)),,,,,,,,,,,Neutral
Mua về không vào mạng được chả làm được cái gì luôn như hòn gạch vậy chán mọi người đừng mua nha máy thất vọng lắm lấy 2lop đi mua đồ ăn còn sướng hơn,,,,,,,,,,Negative,
"Mình đã nhận được hàng, cửa hàng đóng hàng đẹp,chắc chắn ,bán hàng chất lượng, đáng nên mua nhé mọi người.tặng cửa hàng 5sao",,,,,,Positive,,,,,
"Color family: random color sản phẩm: hàng xuất sắc nhé mọi người ,hàng đúng chính hãng ạ, ngoại hình mới đẹp, mình rất thích, và ưng ý về sản phẩm, cảm ơn cửa hàng nhé",,,,,Positive,,,,,,
cũng ổn được tốt trong tầm giá,,,,,,,Positive,,,,
Chăm sóc khách hàng trả lời không hữu ích pin yếu chỉ 5h sử dụng nhẹ hiệu năng giật khi duyệt web,Negative,,Negative,,,,,Negative,,,
"Tính năng nổi bật: đẹp 
Chất lượng sản phẩm: tốt
Máy đẹp, tốt , sử dụng 1 thời gian xem sao",,,,,Positive,,,,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: hài lòng. mình rất thích và ưng ý cửa hàng nhe, tư vấn nhiệt tình chuyên nghiệp, điện thoại đúng như mô tả, đã test chất lượng, còn tặng thêm cáp sạc với ốp lưng đẹp, giá phù hợp với sản phẩm,mọi người nên mua ở đây.",,,,,,,Positive,Positive,,,
"hàng tốt, không có gì để phàn nàn, giá rẻ, giao hàng nhanh chóng.",,,,,,,Positive,,Positive,,
Nhóm màu: đen hàng rất oke. Giao hàng siêu nhanh. Nên mua mọi người ạ,,,,,,,,,Positive,,
Hiệu năng bị lag khi quay video. Video bị giật. Hiệu năng kém. Quay video 4k là máy bị nóng và lag mạnh. Đóng gói mỏng manh,,,Negative,,,Negative,,,,,
"Tụt pin đáng sợ, mới dùng tác vụ cơ bản đã tuột 80% pin",Negative,,,,,,,,,,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, thiết kế mượt mà, rất ưng!,",,Positive,,,Positive,,,,,,
Chăm sóc khách hàng không giải quyết được khiếu nại. Nhân viên chăm sóc khách hàng nói chuyện vòng vo. Khó liên hệ chăm sóc khách hàng. Báo lỗi không ai xử lý. Gọi điện chờ máy cả tiếng,,,,,,,,Negative,,,
Chăm sóc khách hàng thái độ kém camera selfie làm da xỉn pin hao khi standby,Negative,Negative,,,,,,Negative,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb dịch vụ khách hàng xuất sắc, màn hình lớn với hiển thị sống động, bộ xử lý mạnh mẽ và nhanh chóng,",,,Positive,Positive,,,,Positive,,,
