data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Pin tụt quá nhanh. Mô tả pin trâu là sai. Hiệu năng ì ạch. Pin sử dụng chưa được nửa ngày đã hết. Máy nóng ran. Ship chậm hơn 5 ngày so với dự kiến. Chăm sóc khách hàng hứa lèo,Negative,,Negative,,,,,Negative,Negative,,
"Giá đỡ điện thoại này gọn, nhẹ và rất chắc chắn, cửa hàng đóng gói cẩn thận, shipper thân thiện, tặng cửa hàng 5 sao.",,,,,Positive,Positive,,,Positive,,
"Phiếu bảo hành có ghi rõ thời hạn 12 tháng, chưa có dịp sử dụng.",,,,,,,,Neutral,,,
"Nhóm màu: Đen đã mua lần 2,nhận hàng đúng như giới thiệu,đẹp gần như mới,mọi chức năng vẫn rất tốt",,,,,Positive,,,,,Positive,
"Chiếc điện thoại mới này thực sự ấn tượng. Camera chụp ảnh sắc nét, màu sắc sống động, đặc biệt trong điều kiện thiếu sáng. Hiệu năng mượt mà, xử lý đa nhiệm tốt, không có hiện tượng giật lag. Thiết kế đẹp mắt, cầm nắm chắc tay. Tuy nhiên, pin có vẻ không được trâu như mong đợi, cần sạc lại vào cuối ngày nếu sử dụng nhiều. Nhìn chung, đây là một chiếc điện thoại đáng mua trong tầm giá.",Negative,Positive,Positive,,Positive,,Positive,,,,
Camera tệ. Ảnh selfie khác ảnh quảng cáo. Camera thiếu chi tiết + màu giả. Selfie bị mịn quá mức mất chi tiết màu sai. Pin và hiệu năng bình thường nhưng không nổi bật. Đóng gói sơ sài ship tới muộn. Chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Neutral,Negative,Neutral,,,Negative,,Negative,Negative,,
Tính năng nổi bật: Pin trâu nhưng không có que chọc sim không có dây cáp sạc usb-c,Positive,,,,,,,,,,
"Máy đẹp sang, cứng cáp, giá ok trong tầm giá 3 đến 4tr, loa kép nghe hay, cam chụp tốt so với giá tiền. Có NFC là 1 trang bị xứng đáng. Mắt hồng ngoại điều khiển nhiều thiết bị, tuy nhiên cẫn còn kén. Chức năng chạm 2 lần để mở và tắt màn chưa thông minh, đòi phải dùng giao diện chuẩn ỏ cổ điển.",,Positive,,,Positive,,Positive,,,,
"Ship nhanh, máy đúng mô tả, ghệ mình đòi mua chứ mình thích ip hơn",,,,,,,,,Positive,,
Shipping giao sai kích cỡ camera selfie over expose đóng hàng thiếu hướng dẫn,,Negative,,,,Negative,,,Negative,,
"Hiệu năng rất mạnh rất ngon trong tầm giá Màn hình đẹp pin chưa test nhưng rất xứng đáng Lần đầu mua điện thoại trên sọp pe mà cứ sợ sợ, nhưng mở hàng thì biết là sốp siêu uy tín",Neutral,,Positive,Positive,,,Positive,,,,
Mình đã mua 2 con máy của cửa hàng.1 con y50 và 1 con y73s. Để đánh giá khách quan thì con máy y50 tốt. Nhưng con y73 thì mình đánh giá cửa hàng 0 sao. Nhé! mua bán có lúc này lúc kia. Máy có lỗi vì cửa hàng không kiểm tra kỹ trước khi bán làm mất thêm nhiều thời gian của khách hàng. Thái độ hỗ trợ khách như vậy là quá kém.,,,,,,,,Negative,,,
Giao hàng trong khung giờ ước tính.,,,,,,,,,Neutral,,
"Máy dễ bám vân tay. Không được như ảnh quảng cáo. Chất liệu dễ bám bẩn. Mặt lưng máy bám vân tay kinh khủng, nhìn rất dơ. Pin và hiệu năng bình thường",Neutral,,Neutral,,Negative,,,,,,
Màu máy: Màu đen sản phẩm: Samsung a50s 4/64gb cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè,,,,,,Positive,,Positive,Positive,,
Cửa hàng uy tín giao hàng đúng mẫu đống gói kỉ càng 10đ,,,,,,Positive,,,Positive,,
Tạm để đây xem cửa hàng này nói gì không. Không biết có phải hàng chính hãng không mà không hiện được emei để kick hoạt bao hành điện tử cũng không có thông tin emei. Nhắn tin cửa hàng không thèm trả lời hay là không biết gì. Hay bán hàng fake không vó thông tin emei như giống hàng fake,,,,,,,,Negative,,,
"Ngoại hình đẹp, phụ kiện mới, trước mắt thấy tốt, sẽ sử dụng 1 thời gian rồi feedback thêm cho cửa hàng",,,,,Positive,,,,,,
"Chất lượng sản phẩm: Kém chất lượng 
Đúng với mô tả: Không đúng 
Tính năng nổi bật: Nhạc chuông không cài được không cài được nhạc chuông tùy thích, ứng dụng có sẵn toàn rác, shipper thái độ kém",,,,,,,,,Negative,Negative,
Đóng gói cẩn thận,,,,,,Positive,,,,,
Kích thước màn hình của điện thoại là bao nhiêu inch?,,,,Neutral,,,,,,,
"Tìm shipper giao hoả tốc hơi khó, cửa hàng có tặng ốp lưng kèm theo",,,,,,,,,Negative,,
Không hiểu sao cửa hàng đóng gói sơ sài thế ạ? gói chống sốc gói kiểu gì bị bung ra rồi shipper ném hàng này nọ lỡ bị hư thì sao? máy thì check tốt đó nhưng cửa hàng nên coi lại cách gói hàng đi ạ gói hơi bị sơ sài.,,,,,,Negative,,,Negative,,
"Đúng với mô tả: Máy dựng tệ 
Tính năng nổi bật: Màn lô, pin chai 
Chất lượng sản phẩm: Quá tệ hàng dựng rất tệ, màn lô, pin chai tuột như tuột quần, loa nhỏ,sử dụng 1thang sọc màn, nói chung rất tệ",Negative,,,Negative,,,,,,,
Săn sale mua quá rẻ. Chất lượng khỏi bàn. Sang như iphone,,,,,,,Positive,,,Positive,
"Nhóm màu: Xanh dương 
Dung lượng lưu trữ: 6gb+128gb dung lượng lưu trữ lớn, 🔋 
Thời lượng pin: Dài 📸 
Chất lượng camera: Tốt ⚡ 
Hiệu suất: Trung bình",Positive,Positive,Neutral,,,,,,,,
"Chất lượng: Hành y như hình quảng cáo, dễ sử dụng, giao hàng nhanh chóng.👌👌👌👌👌",,,,,,,,,Positive,,
Hiệu năng chậm khi sync pin tụt đột ngột camera zoom kỹ thuật số kém pin hao pin gọi,Negative,Negative,Negative,,,,,,,,
"Đúng với mô tả: Đúng với h. Ảnh 
Tính năng nổi bật: Khá mượt, còn khá mới 
Chất lượng sản phẩm: Khá tốt hơi lag 1 tí với lại hơi ít chứ năng nhưng vẫn tốt",,,Negative,,,,,,,,
"Đóng gói sơ sài. Không, hàng dễ vỡ mà gói bằng túi bóng. Không có, chỉ thấy lỏng lẻo. Hộp bị rách do gói hàng ẩu, máy không được bọc kĩ, may mà máy không sao. Chăm sóc khách hàng rất khó liên lạc",,,,,,Negative,,Negative,,,
"Đúng với mô tả: Đúng mô tả nhưng không đúng màu 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: 3/64g giao hàng nhanh đúng mẫu mã chuẩn nhưng đặt màu xanh giao màu đen. Đóng gói cẩn thận tốt.",,,,,,Positive,,,Positive,,
"Đúng với mô tả: Thông tin ảo 
Chất lượng sản phẩm: Tạm ổn làm máy phụ 
Tính năng nổi bật: Bình thường phần nắp lưng khá ọp ẹp, thông tin ram 256gb là fake nha. Các thông tin còn lại cũng nghi ngờ lắm nha. Mình tính cài lại rom mới để xoá mấy cái thông tin fake, vì tìm mã cph2211 nó ra toàn oppo a54 thôi. Antutu báo điện thoại này là reno 5z. Mình cũng hoang mang không biết đang sài điện thoại gì luôn. Nhắn tin cửa hàng hỏi thì trả lời rất hờ hững, kiểu bán rồi mặc kệ. Chán thật, giá rẻ bộ không mua bằng tiền à?",,,,,,,Negative,Negative,,Negative,
"Variation3: Mỹ 2 sim 99% 128gb tính năng: Tốt, đúng mô tả chất lượng: Tốt ",,,,,,,,,,Positive,
"Chất lượng sản phẩm: Còn phải sử dụng để đánh giá thêm 
Đúng với mô tả: Đặt màu xanh nhưng cửa hàng hết hàng nguyên seal, còn mỗi màu đen nguyên seal nên đành phải đổi sang màu đen",,,,,,,,,,Neutral,
"Rất rất hài lòng về cửa hàng, điện thoai siêu đẹp và xịn xò, cửa hàng còn cho ốp lưng, đóng gói kỹ càng, sẽ tiếp tục mua laptop và diện thoai của cửa hàng nữa, cả nhà nên mua đi nha, giá cả rất tốt và rất chất lượng,",,,,,Positive,Positive,Positive,,,,
"Sản phẩm sài ok nha cả nhà, lâu lâu hơi lag xí nhưng mà vẫn ok",,,Positive,,,,,,,Positive,
Đúng với mô tả: Pin thì chai nhắn thì cửa hàng không thèm trả lời,,,Negative,,,,,Negative,,,
"Chăm sóc khách hàng từ chối đổi mới, pin lẹt đẹt trên 5g. Camera xóa phông nền lòe loẹt, đóng gói sử dụng giấy vụn.",Negative,Negative,,,,Negative,,Negative,,,
Cửa hàng đóng gói cẩn thận. Sản phẩm nguyên seal không có vấn đề gì khi nhận hàng,,,,,,Positive,,,,,
Hàng nguyên seal. Nhưng yêu cầu xuất hoá đơn lại thì nhất quyết không xuất. 5 sao sản phẩm. 1 sao hỗ trợ.,,,,,,Positive,,Negative,,,
"Hiệu năng chơi game kém, fps không ổn định, giật lag liên tục. Ảnh chụp ngoài trời bị lóa sáng. Ship không gọi báo trước khi giao.",,Negative,Negative,,,,,,,,
Mua 2 máy 1 lỗi màn hình....1 máy lỗi không thu được wifi.... Khi gửi bảo hành lại cửa hàng tính tiền ship và làm thất lạc pin.... Sau bán hàng rất kém... Cạch cửa hàng,Negative,,Negative,Negative,,,,Negative,Negative,,
"Nhóm màu: Black 
Dung lượng lưu trữ: 256gb sẽ đánh giá cho cửa hàng sau khi có trãi nghiệm.",,,,,,,,,,Neutral,
"Pin sạc rất lâu đầy. Tốc độ sạc chậm hơn hãng khác. Sạc chậm, chờ đợi lâu. Sạc từ 10% lên 100% mất gần 3 tiếng, rất bất tiện. Đóng hàng hơi mỏng manh",Negative,,,,,Negative,,,,,
Chất lượng sản phẩm: Chất lượng sản phẩm thì được nhưng mà pìn quá tệ từ sáng đến chiều là hết pin bà con có mua thì liên xét kĩ,Negative,,,,,,,,,,
Color family: Yellow sản phẩm: Sạc dp 10.000mah qua te lừa đảo khong nen mua,,,,,,,,,,,Neutral
Đã nhận được sản phẩm. Máy mới đúng như quảng cáo 99% có kèm ốp lưng theo máy tốt. Sử dụng máy tốt vẫn chưa phát sinh lỗi nào cảm ơn cửa hàng,,,,,,,,,,Positive,
"Máy nguyên zin Ngoại hình đẹp xước 4 góc với mặt lưng xước nhẹ Còn áp yếu Pin ổn game liên tục chắc được 4h Camera,wifi các thứ ok Nên mua",Positive,Positive,,,Positive,,,,,,
Máy rất mượt nhưng không có sạc và bìa để chống vỡ,,,Positive,,,,,,,,
Máy đẹp nha. E đã sử dụng thử vài ngày rất tốt.. Tất cả đều ổn... Cửa hàng uy tín.. Máy đẹp chụp ảnh quay video đẹp,,Positive,,,Positive,,,,,Positive,
Cửa hàng giao hàng nhanh đóng gói kỹ hình ảnh chỉ mang tính chất minh họa nhận xu thôi ạ,,,,,,Positive,,,Positive,,
"Nhóm màu: Natural 
Dung lượng lưu trữ: 256gb máy đẹp ngon nha",,,,,Positive,,,,,,
Độ phân giải màn hình được ghi trên hộp là Full HD+.,,,,Neutral,,Neutral,,,,,
"Hàng giao nhanh chóng, đúng như mô tả, độ bền tốt, pin trâu, màn hình sáng, cảm ứng mượt mà, bộ nhớ cao, nhân viên cửa hàng tư vấn nhiệt tình và giá cả phải chăng, rất hài lòng...",Positive,,,Positive,,,Positive,Positive,Positive,,
Điện thoại nó đọc như cái lon coca đọc lại dã man nghe gọi cũng tốt tôi sẽ mua cửa hàng nhiều nữa,,,,,,,,,,Positive,
"Nhóm màu: Đen dung lượng lưu trữ rộng rãi 128gb, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,",,Positive,,,,,,,,,
"Điện thoại chưa kịp xài thì pin hư rồi, làm ăn bố láo",Negative,,,,,,,,,,
Sản phẩm có đầy đủ giấy tờ bảo hành. Dịch vụ chăm sóc khách hàng của cửa hàng mình chưa sử dụng.,,,,,,,,Neutral,,,
Sản phẩm đúng như mô tả hàng chính hãng giao hàng nhanh săn sale rẻ hơn giá thị trường,,,,,,,Positive,,,,
Nhóm màu: Xanh than sản phẩm rất tốt lần sau ủng hộ tiếp.,,,,,,,,,,Positive,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Rất nhiều tính năng 
Đúng với mô tả: Đúng sản phẩm đúng mô tả, đóng gói cẩn thận, giao hàng nhanh, pin khá bền, máy sử dụng mượt. Cửa hàng uy tín nhaaaaa, có thể tham khảo để mua hàng nhé!",Positive,,,,,Positive,,,Positive,Positive,
"Chính sách bảo hành 12 tháng, chưa sử dụng nên chưa có đánh giá.",,,,,,,,Neutral,,,
Sản phẩm này thực sự rất tốt. Tôi rất thích sử dụng nó. Hy vọng cửa hàng có nhiều ưu đãi hơn. Tôi muốn đánh giá cửa hàng 5 sao. Thật tuyệt vời,,,,,,,,,,Positive,
Cửa hàng không lm theo yêu cầu tệ!,,,,,,,,Negative,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal sản phẩm chất lượng",,,,,,,,,,Positive,
"Nhóm màu: White 
Dung lượng lưu trữ: 256gb xử lý đơn hàng quá lâu",,,,,,,,,,Negative,
Không cần ghê đâu nó hoàn hảo quá sức tưởng tượng của tôi anh em ạ quá ngon luôn nhá chúc cửa hàng bán đắt hàng và thật nhiều sức khỏe nhá ♥♥,,,,,,,,,,Positive,
Nhóm màu: Xanh dương cửa hàng bàn giao hàng cho bên vận chuyển quá chậm chạp. Hàng apple thì khổng có điểm để chê,,,,,,,,,Negative,,
Đặt màu trắng giao màu đen,,,,,,,,,Negative,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tuyệt vời ngon nha",,,,,,,,,,Positive,
"Tệ lừa đảo người sử dụng ứng dụng hệ thống hay bị lỗi,",,,,,,,,,,Negative,
"Màu sắc: Màu ngẫu nhiên sản phẩm: Ngon, bổ, rẻ, chất lượng, tặng cửa hàng 5 sao",,,,,,,Positive,,,,
"Cửa hàng có cung cấp số điện thoại hỗ trợ, mình chưa có dịp liên hệ.",,,,,,,,Neutral,,,
Nhóm màu: Xanh băng dung lượng: 4gb/64gb tốt tốt,,,,,,,,,,Positive,
Phu kien day du giá rẻ chất lượng tốt,,,,,,,Positive,,,,
Máy ngon Nên mua dùng thử 99% oke,,,,,,,,,,Positive,
"Lởm chởm lừa đảo wifi không bắt được ở nơi đông đúc, đóng hàng móp méo nặng, camera mờ nhòe zoom vào vỡ hết",,Negative,,,,Negative,,,,,
"Tính năng nổi bật: Pin tụt nhanh cần phải sử dụng 1 thời xem thế nào 
Đúng với mô tả: Giống",Negative,,,,,,,,,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Game theo như mình trãi nghiệm 2 ngày 2 đêm thì tốt trong tầm giá. Quà tặng kèm theo rất tốt. Cửa hàng uy tín+nhiệt tình.",,,,,,,Positive,Positive,,,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Pin trâu sản phẩm tốt chất lượng pin trâu 🐃 xạc nhanh có xạc thông minh",Positive,,,,,,,,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal ổn trong tầm giá",,,,,,,Positive,,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal tuyệt. Ngon bổ rẻ",,,,,,,Positive,,,,
"Đóng gói cẩn thận, hàng mới, giá cả hợp túi tiền, chất lượng như mong đợi.",,,,,,Positive,Positive,,,,
"Hàng oke, đóng gói ổn nhưng thà như ở bình thuận thì xuất từ kho bình thuận sẽ mau hơn, chứ tận long an thì hơi bất tiện. Mong hệ thống ghi nhận ý kiến hơn",,,,,,Positive,,,,,
"Chất lượng tương xứng với giá cả, cửa hàng uy tín bán hàng đúng như cam kết. Sẽ ủng hộ cửa hàng thời gian tới.",,,,,,,Positive,,,,
Chất lượng sản phẩm: Cũng ổn,,,,,,,,,,Positive,
"Ngày nào cũng 2 phiên đốt gần 10 củ tiền ads. Phải chi mà có cái xưởng nào ở Quy Nhơn, có hàng sẵn em live phủ phê thì ngày đốt 20-30 củ là bình thường. Mỗi tội hàng hoá nhập về nhọc nhằn quá, chưa quen với các mã quần áo. Em mà máu kiếm tiền trở lại là tàn canh gió lạnh với em 😆😆😆😆",,,,,,,,,,,Neutral
"Đóng gói không có phụ kiện đi kèm. Thiếu tai nghe. Thiếu đồ. Mở hộp thiếu tai nghe, phải tự mua thêm. Camera chụp tối noise nhiều",,Negative,,,,Negative,,,,,
💯 điểm không có nhưng sản phẩm newseal đóng gói tốt giao hàng nhanh không có gì để chê xài qua nhiều sản phẩm của honor lắm rồi nên thích là chốt thôi khỏi bàn về chất lượng siêu siêu ổn áp luôn 😁😁😁,,,,,,Positive,,,Positive,Positive,
